"","X","ORIGIN_AIRPORT","DAY_OF_WEEK","LATITUDE","LONGITUDE","mean_delay","delay"
"2045",5185176,"STT",6,18.33731,-64.97336,-0.298148148148148,-1
"2046",5185178,"STT",1,18.33731,-64.97336,3.17025089605735,-1
"2047",5185181,"STT",2,18.33731,-64.97336,7.42822085889571,-1
"2048",5185190,"STT",4,18.33731,-64.97336,5.02995720399429,-1
"2049",5189520,"STX",1,17.70189,-64.79856,0.782608695652174,-1
"2050",5189521,"STX",6,17.70189,-64.79856,4.86666666666667,-1
"2051",5189522,"STX",7,17.70189,-64.79856,5.06306306306306,-1
"2052",5189526,"STX",5,17.70189,-64.79856,-0.351851851851852,-1
"2053",5189528,"STX",4,17.70189,-64.79856,0.432,-1
"2054",5189535,"STX",2,17.70189,-64.79856,13.3489583333333,1
"2055",5189551,"STX",3,17.70189,-64.79856,4.50724637681159,-1
"2056",5190459,"SUN",5,43.50484,-114.29659,1.55833333333333,-1
"2057",5190460,"SUN",3,43.50484,-114.29659,1.2,-1
"2058",5190461,"SUN",6,43.50484,-114.29659,4.93103448275862,-1
"2059",5190462,"SUN",1,43.50484,-114.29659,0.879310344827586,-1
"2060",5190466,"SUN",7,43.50484,-114.29659,-0.715447154471545,-1
"2061",5190470,"SUN",4,43.50484,-114.29659,-1.80952380952381,-1
"2062",5190481,"SUN",2,43.50484,-114.29659,4.47142857142857,-1
"2063",5191415,"SUX",6,42.4026,-96.38437,15.0574712643678,1
"2064",5191417,"SUX",1,42.4026,-96.38437,10.4285714285714,1
"2065",5191418,"SUX",5,42.4026,-96.38437,6.81914893617021,-1
"2066",5191421,"SUX",2,42.4026,-96.38437,7.08695652173913,-1
"2067",5191427,"SUX",7,42.4026,-96.38437,11.2173913043478,1
"2068",5191428,"SUX",4,42.4026,-96.38437,-6,-1
"2069",5191439,"SUX",3,42.4026,-96.38437,-2.39080459770115,-1
"2070",5192035,"SWF",1,41.50409,-74.10484,16.4432989690722,1
"2071",5192036,"SWF",3,41.50409,-74.10484,5.05154639175258,-1
"2072",5192037,"SWF",2,41.50409,-74.10484,-0.90625,-1
"2073",5192038,"SWF",4,41.50409,-74.10484,9.06122448979592,-1
"2074",5192042,"SWF",6,41.50409,-74.10484,3.47368421052632,-1
"2075",5192044,"SWF",7,41.50409,-74.10484,10.1702127659574,1
"2076",5192047,"SWF",5,41.50409,-74.10484,5.98019801980198,-1
"2077",5192730,"SYR",2,43.11119,-76.10631,4.27573062261753,-1
"2078",5192731,"SYR",6,43.11119,-76.10631,0.789473684210526,-1
"2079",5192732,"SYR",5,43.11119,-76.10631,-0.107398568019093,-1
"2080",5192733,"SYR",1,43.11119,-76.10631,1.1728855721393,-1
"2081",5192735,"SYR",7,43.11119,-76.10631,-0.42550505050505,-1
"2082",5192742,"SYR",4,43.11119,-76.10631,-3.34150076569678,-1
"2083",5192747,"SYR",3,43.11119,-76.10631,0.393548387096774,-1
"2084",5198338,"TLH",7,30.39653,-84.35033,4.5031847133758,-1
"2085",5198339,"TLH",2,30.39653,-84.35033,1.78336980306346,-1
"2086",5198340,"TLH",1,30.39653,-84.35033,5.24615384615385,-1
"2087",5198343,"TLH",6,30.39653,-84.35033,6.0174672489083,-1
"2088",5198344,"TLH",3,30.39653,-84.35033,3.83010752688172,-1
"2089",5198345,"TLH",5,30.39653,-84.35033,-0.170157068062827,-1
"2090",5198349,"TLH",4,30.39653,-84.35033,5.17880794701987,-1
"2091",5201533,"TOL",5,41.58681,-83.80783,4.52380952380952,-1
"2092",5201534,"TOL",6,41.58681,-83.80783,-2.27407407407407,-1
"2093",5201537,"TOL",3,41.58681,-83.80783,-4.41726618705036,-1
"2094",5201539,"TOL",1,41.58681,-83.80783,-3.97761194029851,-1
"2095",5201540,"TOL",7,41.58681,-83.80783,0.82089552238806,-1
"2096",5201548,"TOL",4,41.58681,-83.80783,-10.66,-1
"2097",5201561,"TOL",2,41.58681,-83.80783,-4.12403100775194,-1
"2098",5202494,"TPA",2,27.97547,-82.53325,6.58989373237909,-1
"2099",5202495,"TPA",7,27.97547,-82.53325,6.08096939915122,-1
"2100",5202496,"TPA",4,27.97547,-82.53325,4.33445909140429,-1
"2101",5202497,"TPA",3,27.97547,-82.53325,5.62973536839794,-1
"2102",5202498,"TPA",6,27.97547,-82.53325,4.72221001757469,-1
"2103",5202500,"TPA",1,27.97547,-82.53325,4.60004675081814,-1
"2104",5202517,"TPA",5,27.97547,-82.53325,3.40167504187605,-1
"2105",5266400,"TRI",2,36.47521,-82.40742,4.9202657807309,-1
"2106",5266401,"TRI",4,36.47521,-82.40742,2.67128027681661,-1
"2107",5266402,"TRI",5,36.47521,-82.40742,6.16610169491525,-1
"2108",5266405,"TRI",1,36.47521,-82.40742,12.1176470588235,1
"2109",5266407,"TRI",7,36.47521,-82.40742,2.60489510489511,-1
"2110",5266410,"TRI",6,36.47521,-82.40742,-1.98445595854922,-1
"2111",5266414,"TRI",3,36.47521,-82.40742,-0.766798418972332,-1
"2112",5268328,"TTN",5,40.27669,-74.81347,15.3481481481481,1
"2113",5268329,"TTN",6,40.27669,-74.81347,9.92982456140351,-1
"2114",5268330,"TTN",7,40.27669,-74.81347,14.7324675324675,1
"2115",5268331,"TTN",4,40.27669,-74.81347,9.14987714987715,-1
"2116",5268332,"TTN",3,40.27669,-74.81347,11.6043689320388,1
"2117",5268333,"TTN",2,40.27669,-74.81347,11.3398328690808,1
"2118",5268335,"TTN",1,40.27669,-74.81347,11.8787128712871,1
"2119",5271158,"TUL",1,36.19837,-95.88824,5.79134615384615,-1
"2120",5271159,"TUL",2,36.19837,-95.88824,3.14271604938272,-1
"2121",5271160,"TUL",7,36.19837,-95.88824,5.11642512077295,-1
"2122",5271161,"TUL",5,36.19837,-95.88824,5.86295399515739,-1
"2123",5271162,"TUL",4,36.19837,-95.88824,4.83560311284047,-1
"2124",5271165,"TUL",3,36.19837,-95.88824,0.00932090545938748,-1
"2125",5271194,"TUL",6,36.19837,-95.88824,3.81082501313715,-1
"2126",5285128,"TUS",5,32.11608,-110.94103,5.23746581586144,-1
"2127",5285129,"TUS",7,32.11608,-110.94103,1.40682788051209,-1
"2128",5285131,"TUS",6,32.11608,-110.94103,2.51905204460967,-1
"2129",5285134,"TUS",2,32.11608,-110.94103,3.54956201014292,-1
"2130",5285140,"TUS",4,32.11608,-110.94103,1.60573308270677,-1
"2131",5285144,"TUS",1,32.11608,-110.94103,0.786594381468704,-1
"2132",5285146,"TUS",3,32.11608,-110.94103,1.80009341429239,-1
"2133",5300245,"TVC",5,44.74144,-85.58224,6.33988764044944,-1
"2134",5300247,"TVC",7,44.74144,-85.58224,1.12239583333333,-1
"2135",5300248,"TVC",6,44.74144,-85.58224,5.0972972972973,-1
"2136",5300249,"TVC",1,44.74144,-85.58224,-1.15526315789474,-1
"2137",5300251,"TVC",3,44.74144,-85.58224,0.924731182795699,-1
"2138",5300257,"TVC",4,44.74144,-85.58224,0.75,-1
"2139",5300261,"TVC",2,44.74144,-85.58224,0.911917098445596,-1
"2140",5303001,"TWF",4,42.4818,-114.48774,1.20325203252033,-1
"2141",5303002,"TWF",6,42.4818,-114.48774,-1.27642276422764,-1
"2142",5303003,"TWF",2,42.4818,-114.48774,-1.74193548387097,-1
"2143",5303004,"TWF",5,42.4818,-114.48774,-5.15254237288136,-1
"2144",5303006,"TWF",3,42.4818,-114.48774,-2.80869565217391,-1
"2145",5303011,"TWF",1,42.4818,-114.48774,-7.45,-1
"2146",5303016,"TWF",7,42.4818,-114.48774,3.9344262295082,-1
"2147",5303816,"TXK",4,33.45371,-93.99102,11.5037593984962,1
"2148",5303817,"TXK",6,33.45371,-93.99102,3.31851851851852,-1
"2149",5303818,"TXK",5,33.45371,-93.99102,0.102189781021898,-1
"2150",5303820,"TXK",7,33.45371,-93.99102,4.5,-1
"2151",5303821,"TXK",3,33.45371,-93.99102,0.9,-1
"2152",5303823,"TXK",1,33.45371,-93.99102,7.03418803418803,-1
"2153",5303827,"TXK",2,33.45371,-93.99102,9.81060606060606,-1
"2154",5304794,"TYR",2,32.35414,-95.40239,7.89880952380952,-1
"2155",5304795,"TYR",7,32.35414,-95.40239,8.9208211143695,-1
"2156",5304797,"TYR",3,32.35414,-95.40239,8.31914893617021,-1
"2157",5304798,"TYR",1,32.35414,-95.40239,2.71084337349398,-1
"2158",5304799,"TYR",6,32.35414,-95.40239,2.49390243902439,-1
"2159",5304800,"TYR",4,32.35414,-95.40239,8.5875486381323,-1
"2160",5304801,"TYR",5,32.35414,-95.40239,8.19927536231884,-1
"2161",5307094,"TYS",5,35.81249,-83.99286,13.29324055666,1
"2162",5307095,"TYS",3,35.81249,-83.99286,8.85952848722986,-1
"2163",5307096,"TYS",6,35.81249,-83.99286,9.74391431353457,-1
"2164",5307097,"TYS",2,35.81249,-83.99286,7.81141199226306,-1
"2165",5307099,"TYS",1,35.81249,-83.99286,5.37014925373134,-1
"2166",5307100,"TYS",7,35.81249,-83.99286,4.04197901049475,-1
"2167",5307108,"TYS",4,35.81249,-83.99286,6.72617853560682,-1
"2168",5314212,"VEL",2,40.4409,-109.50992,-2.21212121212121,-1
"2169",5314213,"VEL",3,40.4409,-109.50992,-9.25,-1
"2170",5314214,"VEL",7,40.4409,-109.50992,-15.3125,-1
"2171",5314217,"VEL",4,40.4409,-109.50992,-14.2222222222222,-1
"2172",5314219,"VEL",1,40.4409,-109.50992,-14.2352941176471,-1
"2173",5314223,"VEL",5,40.4409,-109.50992,28.7058823529412,1
"2174",5314236,"VEL",6,40.4409,-109.50992,-8.5625,-1
"2175",5314418,"VLD",7,30.7825,-83.27672,13.290780141844,1
"2176",5314420,"VLD",2,30.7825,-83.27672,8.45774647887324,-1
"2177",5314421,"VLD",4,30.7825,-83.27672,9.80141843971631,-1
"2178",5314422,"VLD",1,30.7825,-83.27672,9.41044776119403,-1
"2179",5314427,"VLD",6,30.7825,-83.27672,7.08823529411765,-1
"2180",5314430,"VLD",3,30.7825,-83.27672,-3.67741935483871,-1
"2181",5314433,"VLD",5,30.7825,-83.27672,1.55797101449275,-1
"2182",5315353,"VPS",2,30.48325,-86.5254,4.99276410998553,-1
"2183",5315354,"VPS",1,30.48325,-86.5254,9.86636636636637,-1
"2184",5315356,"VPS",6,30.48325,-86.5254,8.62903225806452,-1
"2185",5315358,"VPS",5,30.48325,-86.5254,7.07248520710059,-1
"2186",5315362,"VPS",4,30.48325,-86.5254,3.32540861812779,-1
"2187",5315363,"VPS",3,30.48325,-86.5254,3.21661721068249,-1
"2188",5315365,"VPS",7,30.48325,-86.5254,2.71994134897361,-1
"2189",5320221,"WRG",2,56.48433,-132.36982,3.09677419354839,-1
"2190",5320222,"WRG",3,56.48433,-132.36982,3.69565217391304,-1
"2191",5320223,"WRG",5,56.48433,-132.36982,4.37234042553191,-1
"2192",5320225,"WRG",4,56.48433,-132.36982,4.18478260869565,-1
"2193",5320227,"WRG",1,56.48433,-132.36982,12.5730337078652,1
"2194",5320228,"WRG",6,56.48433,-132.36982,7.42553191489362,-1
"2195",5320229,"WRG",7,56.48433,-132.36982,-2.23157894736842,-1
"2196",5320885,"WYS",3,44.6884,-111.11764,-0.916666666666667,-1
"2197",5320887,"WYS",5,44.6884,-111.11764,-7.83333333333333,-1
"2198",5320888,"WYS",7,44.6884,-111.11764,-4,-1
"2199",5320889,"WYS",1,44.6884,-111.11764,3.20588235294118,-1
"2200",5320894,"WYS",6,44.6884,-111.11764,-3.41176470588235,-1
"2201",5320901,"WYS",2,44.6884,-111.11764,1.38235294117647,-1
"2202",5320916,"WYS",4,44.6884,-111.11764,-5.35294117647059,-1
"2203",5321093,"XNA",3,36.28187,-94.30681,17.1928571428571,1
"2204",5321094,"XNA",7,36.28187,-94.30681,9.93981805458363,-1
"2205",5321095,"XNA",5,36.28187,-94.30681,13.6112656467316,1
"2206",5321096,"XNA",1,36.28187,-94.30681,11.1415296640457,1
"2207",5321097,"XNA",4,36.28187,-94.30681,9.39019189765459,-1
"2208",5321102,"XNA",2,36.28187,-94.30681,2.09341317365269,-1
"2209",5321115,"XNA",6,36.28187,-94.30681,11.654028436019,1
"2210",5330376,"YAK",7,59.50336,-139.66023,-8.64893617021277,-1
"2211",5330377,"YAK",2,59.50336,-139.66023,-5.23404255319149,-1
"2212",5330378,"YAK",6,59.50336,-139.66023,-5.77894736842105,-1
"2213",5330382,"YAK",5,59.50336,-139.66023,-3.10112359550562,-1
"2214",5330383,"YAK",3,59.50336,-139.66023,-5.90217391304348,-1
"2215",5330388,"YAK",1,59.50336,-139.66023,-6.56043956043956,-1
"2216",5330394,"YAK",4,59.50336,-139.66023,-4.11578947368421,-1
"2217",5331038,"YUM",2,32.65658,-114.60597,2.97482014388489,-1
"2218",5331039,"YUM",7,32.65658,-114.60597,2.68060836501901,-1
"2219",5331040,"YUM",5,32.65658,-114.60597,-0.592057761732852,-1
"2220",5331041,"YUM",1,32.65658,-114.60597,5.32014388489209,-1
"2221",5331043,"YUM",3,32.65658,-114.60597,3.48375451263538,-1
"2222",5331047,"YUM",6,32.65658,-114.60597,0.0344827586206897,-1
"2223",5331049,"YUM",4,32.65658,-114.60597,0.830935251798561,-1
